,CHCE,CHCH,CHH (EJP),CHPE,CHPH,CODE POSTAL,CP,CP (EJP),Département,Electricité 100% verte (oui/non),HCE,HCH,HH (EJP),HPE,HPH,Ministère (Client),P,P (EJP),Région,TOTAL,Unnamed: 0,Unnamed: 0.1
198,3707.0,10553.0,,16299.0,26623.0,75020.0,0.0,,PARIS,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,57182,1183,
199,1712.0,7728.0,,3751.0,16430.0,75020.0,0.0,,PARIS,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,29621,1184,
200,9175.0,12047.0,,28354.0,31901.0,75020.0,0.0,,PARIS,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,81477,1185,
201,44087.0,32204.0,,134052.0,106189.0,75012.0,0.0,,PARIS,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,156.0,,ILE-DE-FRANCE,316532,1186,
202,25164.0,21071.0,,122021.0,106700.0,75012.0,0.0,,PARIS,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,ILE-DE-FRANCE,274956,1187,
203,18249.0,12647.0,,71374.0,55790.0,75014.0,0.0,,PARIS,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,ILE-DE-FRANCE,158060,1188,
204,211319.0,173097.0,,450057.0,302048.0,75013.0,56141.0,,PARIS,OUI,210.0,210.0,,210.0,210.0,Ministères économiques et financiers,210.0,,ILE-DE-FRANCE,1192662,1189,
205,72445.0,56471.0,,236393.0,167901.0,75006.0,32704.0,,PARIS,OUI,216.0,216.0,,216.0,216.0,Ministères économiques et financiers,216.0,,ILE-DE-FRANCE,565914,1190,
206,9611.0,7542.0,,74018.0,57545.0,75630.0,0.0,,,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,ILE-DE-FRANCE,148716,1191,
207,8660.0,5974.0,,47913.0,37996.0,75005.0,0.0,,PARIS,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,ILE-DE-FRANCE,100543,1192,
208,21095.0,25672.0,,80965.0,87413.0,75007.0,0.0,,PARIS,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,108.0,,ILE-DE-FRANCE,215145,1193,
209,23267.0,18196.0,,117930.0,92955.0,75016.0,0.0,,PARIS,OUI,168.0,168.0,,168.0,168.0,Ministères économiques et financiers,168.0,,ILE-DE-FRANCE,252348,1194,
210,26832.0,19681.0,,129552.0,104394.0,75015.0,0.0,,PARIS,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,280459,1195,
211,14676.0,11724.0,,73041.0,60111.0,75116.0,0.0,,,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,96.0,,ILE-DE-FRANCE,159552,1196,
212,16184.999999999998,12804.0,,77656.0,65936.0,75018.0,0.0,,PARIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,96.0,,ILE-DE-FRANCE,172581,1197,
213,69891.0,58165.0,,190945.0,137444.0,75017.0,25027.0,,PARIS,OUI,216.0,216.0,,216.0,192.0,Ministères économiques et financiers,192.0,,ILE-DE-FRANCE,481472,1198,
214,8577.0,7205.0,,38097.0,33453.0,75008.0,0.0,,PARIS,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,87332,1199,
215,8055.999999999999,12254.0,,35224.0,43561.0,75018.0,0.0,,PARIS,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,102.0,,ILE-DE-FRANCE,99095,1200,
216,20254.0,16385.0,,58448.0,49706.0,75017.0,0.0,,PARIS,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,ILE-DE-FRANCE,144793,1201,
217,8124.000000000001,25368.0,,28453.0,61893.0,72000.0,0.0,,SARTHE,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,96.0,,PAYS DE LA LOIRE,123838,1202,
218,8944.0,7144.0,,32971.0,28956.0,72600.0,0.0,,SARTHE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,78015,1203,
219,29823.0,21054.0,,141885.0,110197.0,72000.0,6134.0,,SARTHE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,156.0,,PAYS DE LA LOIRE,309093,1228,
220,13626.0,11030.0,,64090.0,53601.0,72000.0,0.0,,SARTHE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,142347,1229,
221,5353.0,4135.0,,20880.0,17238.0,72000.0,0.0,,SARTHE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,47606,1230,
222,11962.0,10920.0,,49409.0,43366.0,72205.0,0.0,,,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,115657,1231,
223,60034.0,46802.0,,138591.0,101473.0,53000.0,20789.0,,MAYENNE,OUI,140.0,140.0,,140.0,140.0,Ministères économiques et financiers,140.0,,PAYS DE LA LOIRE,367689,1232,
224,12100.0,8914.0,,53021.0,41157.0,53000.0,0.0,,MAYENNE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,PAYS DE LA LOIRE,115192,1233,
225,31436.0,22901.0,,86713.0,61269.0,53000.0,10578.0,,MAYENNE,OUI,93.0,93.0,,93.0,93.0,Ministères économiques et financiers,93.0,,PAYS DE LA LOIRE,212897,1234,
226,9126.0,8904.0,,42752.0,37241.0,53100.0,0.0,,MAYENNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,98023,1235,
227,7631.0,5652.0,,26055.0,21441.0,53200.0,0.0,,MAYENNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,60779,1242,
228,14775.0,11227.0,,53503.0,44390.0,49100.0,0.0,,,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,PAYS DE LA LOIRE,123895,1257,
229,32357.0,27884.0,,134961.0,124200.0,49000.0,0.0,,MAINE-ET-LOIRE,OUI,168.0,168.0,,168.0,168.0,Ministères économiques et financiers,168.0,,PAYS DE LA LOIRE,319402,1258,
230,7985.0,7162.0,,32809.0,30327.0,49100.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,PAYS DE LA LOIRE,78283,1260,
231,14527.0,10056.0,,69478.0,55273.0,49300.0,0.0,,MAINE-ET-LOIRE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,149334,1261,
232,8640.0,7349.0,,26693.0,24150.0,49150.0,0.0,,MAINE-ET-LOIRE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,66832,1262,
233,10290.0,7538.0,,41373.0,32616.0,49400.0,0.0,,MAINE-ET-LOIRE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,91817,1277,
234,3521.0,13069.0,,11069.0,28936.0,49100.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,56595,1285,
235,7530.0,8157.999999999999,,29485.0,28311.0,49500.0,0.0,,MAINE-ET-LOIRE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,PAYS DE LA LOIRE,73484,1286,
236,3948.0,11531.0,,10256.0,24979.0,49400.0,0.0,,MAINE-ET-LOIRE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,50714,1299,
237,8302.0,6128.0,,33149.0,26782.0,28200.0,0.0,,EURE-ET-LOIR,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,CENTRE,74361,1307,
238,6496.0,18346.0,,19306.0,42717.0,28000.0,0.0,,EURE-ET-LOIR,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,CENTRE,86865,1324,
239,6623.0,20509.0,,27306.0,56570.0,28000.0,8963.0,,EURE-ET-LOIR,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,84.0,,CENTRE,119971,1325,
240,8732.0,5646.0,,37172.0,22823.0,45000.0,4404.0,,LOIRET,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,CENTRE,78777,1326,
241,5352.0,13503.0,,17956.0,44184.0,45770.0,0.0,,LOIRET,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,CENTRE,80995,1327,
242,11087.0,26955.0,,37965.0,98434.0,45100.0,0.0,,,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,132.0,,CENTRE,174441,1328,
243,13648.0,12713.0,,54155.0,48759.0,45200.0,0.0,,LOIRET,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,CENTRE,129275,1329,
244,2997.0,3403.0,,18724.0,19153.0,45000.0,0.0,,LOIRET,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,CENTRE,44277,1332,
245,7284.0,27925.0,,28044.0,64311.00000000001,45000.0,0.0,,LOIRET,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,CENTRE,127564,1333,
246,11922.0,9424.0,,42818.0,36440.0,41200.0,0.0,,LOIR-ET-CHER,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,CENTRE,100604,1334,
247,22246.0,17227.0,,92665.0,74668.0,41000.0,0.0,,LOIR-ET-CHER,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,102.0,,CENTRE,206806,1340,
248,2482.0,8257.0,,7875.0,19253.0,41000.0,0.0,,LOIR-ET-CHER,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,CENTRE,37867,1345,
249,10425.0,8387.0,,18959.0,19341.0,37000.0,0.0,,INDRE-ET-LOIRE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,CENTRE,57112,1350,
250,13091.0,10563.0,,46775.0,38758.0,37500.0,0.0,,INDRE-ET-LOIRE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,CENTRE,109187,1351,
251,74719.0,65927.0,,180302.0,138318.0,37000.0,27309.0,,INDRE-ET-LOIRE,OUI,244.0,244.0,,244.0,244.0,Ministères économiques et financiers,244.0,,CENTRE,486575,1366,
252,19117.0,15336.0,,43856.0,36921.0,37000.0,0.0,,INDRE-ET-LOIRE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,CENTRE,115230,1367,
253,6296.0,16318.000000000002,,20187.0,42944.0,37100.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,CENTRE,85745,1368,
254,3571.0,3238.0,,12499.0,12020.0,71000.0,0.0,,SAONE-ET-LOIRE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BOURGOGNE,31328,1369,
255,28973.0,23329.0,,101164.0,81654.0,71100.0,10704.0,,SAONE-ET-LOIRE,OUI,125.0,125.0,,125.0,125.0,Ministères économiques et financiers,125.0,,BOURGOGNE,245824,1372,
256,10906.0,9810.0,,49845.0,44461.0,71000.0,0.0,,SAONE-ET-LOIRE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,BOURGOGNE,115022,1377,
257,9229.0,7032.0,,35221.0,28580.0,71400.0,0.0,,SAONE-ET-LOIRE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BOURGOGNE,80062,1380,
258,21982.0,20588.0,,45492.0,35600.0,21000.0,6892.0,,COTE-D'OR,OUI,81.0,81.0,,81.0,81.0,Ministères économiques et financiers,81.0,,BOURGOGNE,130554,1390,
259,15251.0,12955.0,,46354.0,41872.0,21000.0,0.0,,COTE-D'OR,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,BOURGOGNE,116432,1391,
260,6596.0,4766.0,,31077.0,32572.000000000004,21000.0,0.0,,COTE-D'OR,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,,,BOURGOGNE,75011,1392,
261,7138.0,5312.0,,16990.0,14333.0,21140.0,0.0,,COTE-D'OR,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BOURGOGNE,43773,1393,
262,6646.0,5934.0,,26222.0,25900.0,21000.0,0.0,,COTE-D'OR,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,BOURGOGNE,64702,1410,
263,28442.0,23981.0,,130320.0,93147.0,21000.0,16376.999999999998,,COTE-D'OR,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,156.0,,BOURGOGNE,292267,1411,
264,10327.0,8383.0,,42280.0,34146.0,21200.0,0.0,,COTE-D'OR,OUI,168.0,168.0,,168.0,168.0,Ministères économiques et financiers,168.0,,BOURGOGNE,95136,1412,
265,23730.0,16662.0,,82270.0,56637.0,21000.0,0.0,,COTE-D'OR,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,,,BOURGOGNE,179299,1425,
266,3158.0,3010.0,,11269.0,12177.0,21000.0,0.0,,COTE-D'OR,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,BOURGOGNE,29614,1426,
267,10974.0,33174.0,,32972.0,81903.0,89000.0,0.0,,YONNE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,BOURGOGNE,159023,1427,
268,7312.0,12697.0,,28831.0,39305.0,89000.0,0.0,,YONNE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,BOURGOGNE,88145,1430,
269,1206.0,1952.0,,6821.0,7018.0,89600.0,0.0,,YONNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BOURGOGNE,16997,1433,
270,12389.0,9482.0,,41913.0,36685.0,89100.0,0.0,,YONNE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,BOURGOGNE,100469,1437,
271,13474.0,11093.0,,35618.0,29163.0,89000.0,0.0,,YONNE,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,BOURGOGNE,89348,1455,
272,16922.0,14502.0,,66361.0,56528.0,89000.0,0.0,,YONNE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,BOURGOGNE,154313,1458,
273,65105.99999999999,45930.0,,206182.0,117613.0,58000.0,21608.0,,NIEVRE,OUI,230.0,210.0,,230.0,210.0,Ministères économiques et financiers,190.0,,BOURGOGNE,456439,1461,
274,286422.0,216818.0,,408316.0,207671.0,58007.0,46832.0,,,OUI,233.0,197.0,,233.0,197.0,Ministères économiques et financiers,197.0,,BOURGOGNE,1166059,1465,
275,19701.0,13758.0,,89949.0,71146.0,58000.0,0.0,,NIEVRE,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,,,BOURGOGNE,194554,1466,
276,10119.0,8412.0,,27643.0,23737.0,44600.0,0.0,,LOIRE-ATLANTIQUE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,69911,1470,
277,21993.0,16501.0,,63095.0,46315.0,44600.0,8696.0,,LOIRE-ATLANTIQUE,OUI,71.0,71.0,,71.0,71.0,Ministères économiques et financiers,71.0,,PAYS DE LA LOIRE,156600,1471,
278,134567.0,95738.0,,220678.0,133684.0,44300.0,23993.0,,,OUI,180.0,180.0,,180.0,150.0,Ministères économiques et financiers,150.0,,PAYS DE LA LOIRE,608660,1472,
279,87659.0,60668.0,,194939.0,139708.0,44000.0,0.0,,LOIRE-ATLANTIQUE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,84.0,,PAYS DE LA LOIRE,482974,1473,
280,89582.0,64644.99999999999,,167384.0,107723.0,44200.0,18904.0,,,OUI,210.0,210.0,,210.0,190.0,Ministères économiques et financiers,170.0,,PAYS DE LA LOIRE,448238,1474,
281,2152.0,1696.0,,8543.0,7532.0,44100.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,19923,1475,
282,26431.0,24738.0,,97907.0,85303.0,44000.0,0.0,,LOIRE-ATLANTIQUE,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,108.0,,PAYS DE LA LOIRE,234379,1476,
283,7343.0,5789.0,,29049.0,24951.0,44110.0,0.0,,LOIRE-ATLANTIQUE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,PAYS DE LA LOIRE,67132,1477,
284,30673.0,29664.0,,137248.0,107614.0,44000.0,0.0,,LOIRE-ATLANTIQUE,OUI,180.0,180.0,,180.0,180.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,305199,1484,
285,3414.0,2452.0,,9800.0,9052.0,44550.0,0.0,,LOIRE-ATLANTIQUE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,24718,1485,
286,22708.0,27030.0,,84751.0,113469.0,44100.0,5868.0,,,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,132.0,,PAYS DE LA LOIRE,253826,1487,
287,8853.0,12381.0,,20920.0,26229.0,44800.0,0.0,,LOIRE-ATLANTIQUE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,PAYS DE LA LOIRE,68383,1488,
288,8265.0,5430.0,,27737.0,20789.0,44000.0,0.0,,LOIRE-ATLANTIQUE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,62221,1489,
289,2922.0,2163.0,,15154.0,15556.0,44000.0,0.0,,LOIRE-ATLANTIQUE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,PAYS DE LA LOIRE,35795,1490,
290,6480.0,18648.0,,15930.0,35569.0,44300.0,0.0,,,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,76627,1491,
291,4213.0,4826.0,,10812.0,13082.0,44600.0,0.0,,LOIRE-ATLANTIQUE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,PAYS DE LA LOIRE,32933,1492,
292,60363.0,53094.0,,148921.0,136848.0,85000.0,0.0,,VENDEE,OUI,168.0,168.0,,168.0,168.0,Ministères économiques et financiers,168.0,,PAYS DE LA LOIRE,399226,1493,
293,3209.0,9457.0,,10437.0,19727.0,85800.0,0.0,,VENDEE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,42830,1495,
294,18030.0,14369.0,,48732.0,42045.0,85180.0,0.0,,VENDEE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,PAYS DE LA LOIRE,123176,1498,
295,20802.0,19607.0,,49721.0,48111.0,85300.0,0.0,,VENDEE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,PAYS DE LA LOIRE,138241,1499,
296,10976.0,8070.0,,38572.0,33821.0,85200.0,0.0,,VENDEE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,PAYS DE LA LOIRE,91439,1504,
297,16628.0,14925.0,,69604.0,58799.0,35400.0,2900.0,,ILLE-ET-VILAINE,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,144.0,,BRETAGNE,162856,1518,
298,12757.0,10909.0,,39384.0,29135.0,35500.0,4210.0,,ILLE-ET-VILAINE,OUI,50.0,50.0,,50.0,50.0,Ministères économiques et financiers,50.0,,BRETAGNE,96395,1519,
299,64559.0,65325.99999999999,,105874.0,75419.0,35000.0,15748.0,,ILLE-ET-VILAINE,OUI,146.0,146.0,,146.0,146.0,Ministères économiques et financiers,146.0,,BRETAGNE,326926,1530,
300,7583.0,20160.0,,35605.0,69309.0,35160.0,0.0,,ILLE-ET-VILAINE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,BRETAGNE,132657,1531,
301,39839.0,27848.0,,74306.0,45771.0,35000.0,8082.000000000001,,ILLE-ET-VILAINE,OUI,70.0,70.0,,70.0,70.0,Ministères économiques et financiers,70.0,,BRETAGNE,195846,1536,
302,15225.0,10508.0,,52064.0,35895.0,35000.0,5691.0,,ILLE-ET-VILAINE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,BRETAGNE,119383,1537,
303,8086.0,6510.0,,32658.0,25963.0,35300.0,1277.0,,ILLE-ET-VILAINE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,BRETAGNE,74494,1538,
304,7051.0,6135.0,,22879.0,18498.0,35000.0,0.0,,ILLE-ET-VILAINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BRETAGNE,54563,1539,
305,14493.0,11352.0,,47843.0,42303.0,35000.0,0.0,,ILLE-ET-VILAINE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,BRETAGNE,115991,1540,
306,6723.0,5140.0,,20601.0,18014.0,35600.0,0.0,,ILLE-ET-VILAINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BRETAGNE,50478,1541,
307,2333.0,1413.0,,11330.0,9084.0,35000.0,0.0,,ILLE-ET-VILAINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BRETAGNE,24160,1544,
308,5361.0,4611.0,,24100.0,23868.0,22000.0,0.0,,COTES-D'ARMOR,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,BRETAGNE,57940,1545,
309,10095.0,8735.0,,50480.0,44060.0,22100.0,0.0,,COTES-D'ARMOR,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,BRETAGNE,113370,1546,
310,10880.0,9291.0,,50494.0,44544.0,22200.0,0.0,,COTES-D'ARMOR,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,BRETAGNE,115209,1561,
311,8398.0,6429.0,,31347.0,26342.0,22000.0,0.0,,COTES-D'ARMOR,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BRETAGNE,72516,1571,
312,12900.0,9823.0,,36338.0,25471.0,22000.0,4981.0,,COTES-D'ARMOR,OUI,56.0,56.0,,56.0,56.0,Ministères économiques et financiers,56.0,,BRETAGNE,89513,1572,
313,6637.0,5288.0,,34541.0,28662.0,22600.0,0.0,,COTES-D'ARMOR,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,BRETAGNE,75128,1573,
314,25473.0,18721.0,,119033.0,96952.0,22000.0,0.0,,COTES-D'ARMOR,OUI,168.0,168.0,,168.0,168.0,Ministères économiques et financiers,,,BRETAGNE,260179,1580,
315,10770.0,10181.0,,51789.0,44037.0,22300.0,0.0,,COTES-D'ARMOR,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,BRETAGNE,116777,1581,
316,6762.0,6817.0,,23479.0,21376.0,29270.0,0.0,,FINISTERE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BRETAGNE,58434,1590,
317,8941.0,6702.0,,41344.0,32126.0,29200.0,1871.0,,FINISTERE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,BRETAGNE,90984,1596,
318,32567.0,24406.0,,162918.0,133844.0,29200.0,0.0,,FINISTERE,OUI,204.0,204.0,,204.0,204.0,Ministères économiques et financiers,,,BRETAGNE,353735,1597,
319,15020.0,14412.0,,60292.0,57108.0,29200.0,0.0,,FINISTERE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,BRETAGNE,146832,1598,
320,3895.0,4162.0,,14251.0,14666.0,29200.0,0.0,,FINISTERE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BRETAGNE,36974,1599,
321,2368.0,1639.0,,12286.0,19636.0,29600.0,0.0,,FINISTERE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,BRETAGNE,35929,1600,
322,8286.0,13471.0,,16764.0,29201.0,29200.0,0.0,,FINISTERE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,BRETAGNE,67722,1604,
323,17051.0,12664.0,,79628.0,60692.0,29600.0,0.0,,FINISTERE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,BRETAGNE,170035,1605,
324,9134.0,14151.0,,48119.0,51820.0,29000.0,0.0,,FINISTERE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,BRETAGNE,123224,1609,
325,8491.0,7960.0,,29580.0,30593.0,29000.0,0.0,,FINISTERE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,BRETAGNE,76624,1610,
326,7893.0,18138.0,,23902.0,43842.0,29000.0,0.0,,FINISTERE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,BRETAGNE,93775,1611,
327,7654.0,6483.0,,32383.000000000004,31026.0,29300.0,714.0,,FINISTERE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,BRETAGNE,78260,1612,
328,64422.0,54928.0,,190429.0,141625.0,56000.0,28814.0,,MORBIHAN,OUI,180.0,180.0,,180.0,180.0,Ministères économiques et financiers,180.0,,BRETAGNE,480218,1619,
329,13766.0,11273.0,,60195.0,54483.0,56100.0,0.0,,MORBIHAN,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,BRETAGNE,139717,1620,
330,7136.0,7380.0,,21503.0,21668.0,56100.0,1208.0,,MORBIHAN,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,BRETAGNE,58895,1621,
331,5843.0,3427.0,,30069.0,21079.0,56000.0,0.0,,MORBIHAN,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,BRETAGNE,60418,1622,
332,11636.0,8846.0,,51304.0,46328.0,56300.0,0.0,,MORBIHAN,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,BRETAGNE,118114,1623,
333,19682.0,14833.0,,66635.0,56233.0,56000.0,0.0,,MORBIHAN,OUI,96.0,66.0,,96.0,66.0,Ministères économiques et financiers,66.0,,BRETAGNE,157383,1629,
334,33809.0,32984.0,,100095.0,82624.0,16000.0,16389.0,,CHARENTE,OUI,111.0,111.0,,111.0,111.0,Ministères économiques et financiers,111.0,,POITOU-CHARENTES,265901,1630,
335,13128.0,11567.0,,35735.0,28116.0,16100.0,5623.0,,CHARENTE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,POITOU-CHARENTES,94169,1631,
336,12419.0,11334.0,,39653.0,34332.0,16000.0,0.0,,CHARENTE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,POITOU-CHARENTES,97738,1639,
337,7312.0,5854.0,,25250.0,20984.0,17000.0,0.0,,CHARENTE-MARITIME,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,POITOU-CHARENTES,59400,1640,
338,4814.0,7991.0,,14654.0,23366.0,17000.0,0.0,,CHARENTE-MARITIME,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,POITOU-CHARENTES,50825,1641,
339,3200.0,9519.0,,9421.0,21758.0,17205.0,0.0,,,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,POITOU-CHARENTES,43898,1642,
340,2574.0,5509.0,,11595.0,26102.0,17000.0,0.0,,CHARENTE-MARITIME,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,POITOU-CHARENTES,45780,1643,
341,44283.0,94339.0,,118108.0,161237.0,17000.0,33874.0,,CHARENTE-MARITIME,OUI,175.0,175.0,,175.0,175.0,Ministères économiques et financiers,175.0,,POITOU-CHARENTES,451841,1644,
